,0,1
1753,4,우리 동네에도 코로나 때문에 돌아가신 분이 있어. 너무 속상하고 충격이야.
1754,4,주변 사람은 멀쩡하고 왜 나만 아플까?
1755,2,어제 여동생이 결혼식을 했어.
1756,5,동생이 내 노트북을 가져갔어. 뭔가 좀 불안한데.
1757,4,중년에 회사에 붙어있으려니 여러가지로 상처가 많아.
1758,5,남자친구가 다른여자와 키스했어.
1759,2,취직한지 두 달 정도인데 내가 일을 너무 못하는 것 같아. 자잘한 실수 때문에 오늘도 혼났어. 매일 밤마다 울고 있어.
1760,4,우리 아빠는 돈이 없어서 내 생일 선물 같은 건 안 챙겨주셨어.
1761,1,코로나 일구 감염병에 걱정이 많다.
1762,5,직장에서 동기가 자꾸 말을 거는 게 너무 성가셔.
1763,2,이번에 사표를 냈는데 왠지 후회가 돼.
1764,3,오늘 생리를 했어.
1765,2,평생 이렇게 빚만 갚다가 인생이 끝나면 어쩌지? 너무 슬퍼.
1766,3,요즘 일을 몇 건이나 따온 직원이 있는데 상사가 어떠냐고 물어봤을 때 나도 모르게 험담을 해버렸어.
1767,3,갑자기 아내가 사라졌는데. 이 여편내 어딜 간걸까? 당황스럽네.
1768,2,원래 건강했었는데 올해 들어 무기력해진 것 같아.
1769,5,재정에 대해 안달하고 있는 것 같아.
1770,0,오랫동안 준비해왔던 해변 마라톤을 드디어 완주했어! 기분이 정말 날아갈 것 같아.
1771,5,오늘 병원에서 치료를 받지 못하고 그냥 나왔어.
1772,4,요즘따라 친구들이 날 대하는 게 이상했는데 오늘 나한테 같이 다니지 말자고 얘기하더라.
1773,5,청소부로 취직한 게 아닌데 직장에서 청소까지 하고 있어.
1774,1,남편이 나 몰래 도박을 하는 것 같아 불안해.
1775,3,나 말이야 왠지 노안이 온 것 같아.
1776,5,내가 따돌린 친구에게  진심을 다해 사과하고 용서 받으면 학폭위가 취소되지 않을까?
1777,0,운동을 계속 하는게 좋겠지?
1778,2,내가 여태 살면서 첫번째로 잘한일이 우리 집사람과 결혼한 거라면 첫번째로 못한일이 아들 한명만 낳은거야.
1779,1,남자친구가 나를 사랑한다고 하지만 내가 그 마음을 믿고 온전히 사랑해도 될지 가끔 무서워.
1780,4,같이 지내던 친구들이 나를 멀리하기 시작했어.
1781,2,열싱히 노력했다면 지금 이 성적은 아닐텐데 너무 후회돼.
1782,0,오랜 회사생활 뒤 은퇴를 한 후에는 더 이상 일하지 않아도 된다는 것이 너무 기뻐.
1783,1,은퇴할 나이에 갑자기 병이 찾아오니 돈 걱정에 스트레스야.
1784,3,이번 코로나 일구를 겪으면서 다시 한번 인간에게 혐오스러움을 느꼈어. 자신의 건강이 아무리 중요해도 온갖 것을 먹어대는 모습이 너무 싫어.
1785,5,남편이 자주 집을 나가는데 그럴 때마다 내게 모질게 대했던 시어머니가 아팠으면 좋겠어.
1786,2,갑자기 눈이 침침하고 어지러운 것이 건강에 큰 문제가 있는 것 같아.
1787,4,은퇴하려면 이제 칠 년 정도 남았는데 노후준비가 안 돼 있어서 걱정되네.
1788,5,나 빼고 노는 친구들이랑은 기분이 나빠서 더 이상 잘 지내고 싶지 않아.
1789,5,건강하려면 운동을 계속 열심히 해야한다는거 자체가 짜증이나네 정말.
1790,3,내가 맡은 업무가 너무 싫어.
1791,5,내 앞에서 온갖 친한 척을 다하던 직장 동료가 뒤에서는 내 뒷담이나 하고 있었어.
1792,4,직장에서 일하다 보면 나 스스로가 부족하게 느껴질 때가 많은 것 같아
1793,2,내년이면 벌써 내 나이가 오십이야. 나름으로 열심히 성실하게 살았다고 생각하는데 지금 와서 보니 모아놓은 돈도 없고 나중에 은퇴까지 하면 뭘 하고 지내야 할지 모르겠어.
1794,5,나이가 들수록 건강이 안 좋아지는것 같아 걱정이야.
1795,2,모든 게 끝난 느낌이야. 투자했던 주식이 폭락했어.
1796,2,아들이 취업할거라는 기대는 하지 않기로 했어
1797,4,이번에 진행한 프로젝트 결국 엎어졌어.
1798,5,은퇴 생각해 화 나.
1799,4,내가 좋아하는 선생님이 내 친구를 더 예뻐해서 너무 속상하고 질투나.
1800,1,나는 내가 무슨 옷을 입고 외출했을 때 사람들이 나를 어떻게 볼지 너무 신경이 쓰여.
1801,4,친구의 자식들은 대학 졸업하고 직장 다니는데 나는 자식들 학비를 대고있어
1802,5,요즘 집안일 때문에 기분이 별로인데 자꾸 여자친구한테 그걸 풀고 있어.
1803,5,억지로 공무원 준비를 하려니까 구역질 나게 힘들어.
1804,0,오늘 프러포즈를 받았어. 드디어 결혼하게 되다니 꿈만 같아. 식사를 어떻게 했는지도 모르겠어.
1805,1,친구가 갑자기 날 좋아한다고 고백해서 혼란스러워.
1806,1,이제 싸움질도 지겨워.
1807,0,그런 일이 있으셨군요. 다행이네요.
1808,4,응 안들킬 수 있었는데 동생이 제발저려서 자기만 쏙 빠지고 내가 그랬다고해서 속상했어.
1809,5,아들에게 몸이 안 좋아서 당분간 같이 살아야겠다고 말하니 내키지 않는 모양이야.
1810,0,오늘은 정말 기분이 좋아. 직장동료와 점심을 먹었는데 대화가 즐거웠거든.
1811,4,여자친구가 요즘 나한테 맨날 화내고 지적만 해. 내 입장에선 내가 잘못한 것은 하나도 없거든? 이걸 어떻게 풀 곳도 없고 정말 괴로워.
1812,4,친구들하고 다시는 약속 같은 거 안 하려고. 지금 너무 고립된 기분이야.
1813,2,오늘 내 친구 박영감 장례식에 다녀왔어.
1814,5,남편이 나이가 들면서 아픈 곳만 더 생겨서 속상해. 그런 남편을 보면 한심해서 툴툴거리게 돼.
1815,3,아내가 죽고나서 아들이고 딸이고 찾아오질 않는구려.
1816,4,많은 나이에 공장을 가니 너무 몸이 안 좋아졌어.
1817,5,지정 받은 실습처 월급도 제대로 안 나오고 짜증나.
1818,5,요즘 친구들이 자꾸 이상한데로만 놀러다니는데 짜증이 다 나.
1819,0,은퇴할 시기가 점점 다가오지만 나는 자신 있어.
1820,4,너무 억울한 일이 있었어.
1821,5,난 일 년에 정기검진을 세 번씩 받아.
1822,0,좋은 사람들 근처에는 좋은 사람들이 모여드는가봐요.
1823,1,무서운 상사때문에 실수할까봐 신경쓰여.
1824,1,맡은 일의 마감이 지나버려서 내일 부장한테 엄청 혼날 거 같아.
1825,3,내 가족이 요즘 너무 싫어.
1826,4,내 친한 친구가 죽었어.
1827,4,나는 결혼을 하지 않을거야. 결혼에는 희생되는 것이 너무 많은 것 같아.
1828,1,이번 직장도 또 잘렸어. 뭘 잘못한 걸까?
1829,1,세상살이가 이젠 정말 지긋지긋해.
1830,3,누나가 머리를 짧게 잘랐는데 사람들이 쳐다보는 게 싫은가 봐.
1831,2,엄마가 내 성적표를 보면 한숨을 쉴 거야.
1832,1,재정적으로 너무 취약해.
1833,1,학교 폭력 위원회 결과를 기다리고 있는데 불안해.
1834,1,요즘 연애 때문에 고민이 많아.
1835,2,왜 갑자기 이런 일이 생기지?
1836,0,아내가 참 알뜰한 편이야.
1837,4,누구보다 많이 벌어다 줬는데 다 가져다 쓰고 내앞으로 남은게 없어.
1838,1,남편이 잘 다니던 회사를 갑자기 그만두고 농사를 짓겠다고 말했어.
1839,0,부서를 발령받았는데 내가 원하던 부서에 배치 받게 되어서 너무 기뻐.
1840,1,마음을 터놓고 얘기를 잘 못하겠어.
1841,2,평생 일을 했는데 돈이 없어.
1842,0,이젠 죽음을 느긋하게 기다리고 있어.
1843,2,요즘 학교에 가기싫어. 부모님한테 말씀도 못드리는 나 자신이 너무 싫다.
1844,0,체육실에 혼자 있는데 짝꿍이 같이 있어줬어.
1845,1,직장에서 아주 기분이 안 좋은 일로 우울해. 이 나이에 이러한 처우를 받으며 일해야 하나 고민이야.
1846,3,대리님이 크게 다치셨어. 죄송해서 어떻게 하지?
1847,3,주변에 진로 상담을 해줄 사람이 없어.
1848,5,걔는 나랑 연을 끊으려나봐. 작정하고 내 프로젝트를 망쳤어.
1849,0,아내와 아이를 보고 있으면 느긋하게 기분이 좋아져.
1850,5,추석에 시댁에 가면 시어머니가 또 아이 낳으라고 뭐라고 하실 것 같아. 안 생기는 걸 어떡해.
1851,2,학교에서는 쓸데없는 것만 배워.
1852,3,우울증 약 때문에 살찐 남편이 부끄러워서 부부동반 모임에서 잡고 있던 남편 손을 놔버렸어.
1853,1,내일 건강검진 받는 날인데 괜히 걱정되네.
1854,1,내 인생이 병 때문에 병원 침대 위에서 끝날 것 같아.
1855,0,오늘 부모님이랑 외식하기로 했어.
1856,1,내가 어제 목욕탕에 갔는데 핸드폰을 잃어버렸어.
1857,5,학교에서 폭력 사건이 생겨 중재를 하는 게 정말 성가신 일이야.
1858,4,항상 같이 다니던 늙은 친구가 있었는데 다른 친구로 옮겼더라.
1859,0,이번에 내가 그토록 원했던 동생을 낳아주셔서 부모님께 너무 감사드려.
1860,1,부모님께 어떤 선물을 드릴까?
1861,2,새벽에 배가 아파서 깼어.
1862,5,늙어서도 할 수 있는 일이 있는데 사람들은 늙으면 아무 것도 못 한다고 말해.
1863,3,부모님이 나를 좋아하는지 혼란스러워.
1864,1,내 친구가 사귀는 남자친구를 카페에서 본 것 같은데 다른 여자애랑 있더라. 꼭 커플같이 보이는 게 의심스러웠어.
1865,1,요즘 업무 때문에 너무 스트레스야.
1866,4,부모님이 간호과를 원하셔서 입학했는데 나랑 적성이 안 맞아서 성적이 계속 떨어져.
1867,2,운동하다가 어깨를 다쳤는데 잘 낫지가 않아서 속상해.
1868,4,암 선고를 의사로부터 받았어.
1869,3,벌써 삼 년째 남자친구가 없어.
1870,3,오랜만에 고향에 내려갔는데 나랑 친했던 이웃들이 하나도 없어서 당황스러워.
1871,5,나이가 들면서 점점 소심해지는 것 같아.
1872,2,우리 가족은 아침에 내가 일어나든 말든 관심이 없어. 나한테 신경 쓰지 않아서 슬퍼.
1873,3,우리반에 이상한 얘들이 많아.
1874,1,나 이번에 최종 면접에서 또 떨어졌어. 왜 나는 최종 면접에서 매번 떨어질까?
1875,3,언니는 좋은 학교 보내주고 나는 돈 없어서 일반학교에 갔어.
1876,2,기말고사 성적이 실망스러워.
1877,1,동생이 경찰서에 갔다는 연락을 받았어.
1878,4,동호회 사람들이랑 마라톤에 출전했는데 나만 뒤쳐져서 혼자였어.
1879,3,오늘 친구들하고 이야기했는데 진짜 별로였어.
1880,0,요즘 상관이 잘 챙겨주셔. 좋은 말도 많이 해주시고.
1881,0,나 삼십 년 동안 꾸준히 저축해서 오천만 원을 모아서 너무 기뻐.
1882,0,은퇴 후 첫 해외 여행을 다녀온 뒤 그 동안 도움을 준 주변 사람들에게 작은 선물을 나눠줬어.
1883,5,아내에게 요새 조심스럽게 행동하는중이야.
1884,1,학교 폭력 당한 걸 학교에 말했는데 제대로 대처를 안 해줘.
1885,1,나는 결혼은 못 할 것 같아. 지금까지 한 번도 여자랑 사귄 적 없다고 하면 믿겠어? 결혼은 꿈도 못 꾸겠네.
1886,3,대학을 갈지 공무원 준비를 할지 너무 혼란스러워서 고민이야.
1887,1,이대로라면 부모님이 이혼할지도 몰라.
1888,1,컴퓨터를 잘 몰라 걱정이야.
1889,1,이제는 친구들과 연락이 너무 뜸해. 만나기도 쉽지 않고 이러다 친구를 전부 잃을 것 같아.
1890,1,나만 남아서 이제는 급해졌어.
1891,4,수능이 다가오는데 아무도 신경을 써주질 않아.
1892,4,오늘 직장에서 억울한 일이 있었어.
1893,2,연애 같은 거 이제 안 할래. 몇 년을 사귀어도 하루아침에 헤어지면 끝인 이런 관계 이제 질린다.
1894,5,학교에 가보니 내 책상과 사물함과 의자에 비속어로 낙서가 되어 있어서 속상해.
1895,4,오늘 본사에서 거래처 손님이 방문하셨는데 내가 잠시 자리를 비운 터라 다른 사원이 일을 처리했는데 그게 잘 못 돼서 기분이 엉망이야.
1896,5,센터에 나가서 취업교육받는데 담당자가 너무 짜증나.
1897,3,친구가 힘들게 소개해준 일자리가 내 적성과 맞지 않아서 당황스럽고 어찌해야 할지 모르겠어.
1898,1,갑자기 권고사직이라니 어쩌면 좋지?
1899,5,김 부장이 나를 기만했어. 어떻게 복수해야 할지 몰라서 화가 나.
1900,0,좋은 생각인 것 같아요. 선생님께서도 틀림없이 좋아하실 거예요.
1901,1,거의 이십 년 동안 친구였던 오랜 내 남자 친구가 나에게 이성으로서 교제하고 싶다고 고백했어. 친구라고만 생각했는데 너무 혼란스러워.
1902,5,나는 나이가 들어도 계속 저축을 해야 할 거 같아.
1903,0,딸 성적이 크게 떨어졌어.
1904,0,드디어 내가 노력한 보람을 얻었으니 만족스러운 기분이야.
1905,0,드디어 내일 남자 친구와 여행을 가게 되었어. 굉장히 기대하고 기다리던 여행이어서 행복해.
1906,0,입사한 지 오늘로 일 년이 되었는데 이제 업무가 익숙해져서 상사한테 일을 잘한다는 소리도 들었어.
1907,0,나는 현재의 내 아내를 전적으로 신뢰해.
1908,4,직장에서 같이 하는 프로젝트에 아무것도 하지 않는 사람이 있어서 충격적이고 상처 받았어.
1909,5,회사에 지각해서 급해 죽겠는데 길에서 마주친 사람이 도를 아냐며 자꾸만 붙잡아서 화가 나.
1910,5,요즘 날씨에 감기 걸릴까 걱정이네.
1911,0,다음 주에는 다 같이 명동에도 가기로 했어. 분명히 재미있겠지?
1912,1,부장님이 급하게 찾아서 엘리베이터를 탔다가 멈춰서 호출을 했는데 아무도 답이 없어서 초조했어.
1913,2,어제는 직장 상사 형수님이 유방암이라는 소리를 들었어.
1914,2,진료받으러 왔다가 진상 환자 때문에 우는 간호사를 보고 있으면 우리 손녀가 생각나서 짠해.
1915,3,건강에 대해서 많이 생각하게 하는 요즘이야.
1916,0,드디어 걔들이 괴롭히는 걸 그만두기로 했나 봐.
1917,5,후배가 내가 시키는 일을 제대로 처리하지 못하지 뭐야.
1918,4,나 오늘 너무 당황스러운 일이 있었어.
1919,3,아직도 직장생활하는 친구를 보면 나는 왜 직장을 관뒀나 싶어.
1920,4,어렸을 때 아버지의 부재로 집안이 많이 가난하고 불우했어.
1921,5,친구들이 나를 괴롭히는데 내가 뭘 잘못했는지 모르겠어서 화가 나.
1922,5,다리를 다쳐서 운동을 할 수 없어서 짜증나.
1923,5,엄마 아빠는 나를 왜 이렇게 낳았을까
1924,4,친구가 내 험담을 했는데 억울해.
1925,5,나이가 들어가서 그런가 여기저기 안아픈곳이 없네! 어깨는 만성통증에 속은 쓰리고. 왜이리 아픈곳이 많은거야?
1926,2,친한 친구들이 하나둘씩 결혼하고 동네를 다 떠나니 우울하네.
1927,1,회사 분위기가 아무래도 정년까지 일할 수 없을 것 같아.
1928,5,친구가 나랑 만나면 남자친구 얘기만 해서 짜증나.
1929,5,노후준비하는데 이것저것 알아봐야 하고 챙길 게 많다.
1930,2,어제 여자친구와 선약이 있었는데 감기 기운이 있어서 쉬어야겠다며 전화를 했어.
1931,0,그 사람과 왠지 앞으로 좋은 관계로 발전할 것 같아. 좋은 느낌이야.
1932,2,사는 게 왜 이리 힘든지 모르겠어.
1933,3,돈도 없는데 낚싯대를 아내 몰래 사버렸어.
1934,5,남편 친구와 바람을 피고 있어.
1935,2,우리 신랑의 건강이 갑자기 안 좋아졌어. 어떡하지?
1936,1,난 왜 이렇게 인생을 살아왔을까?
1937,1,아내가 잠든 사이 배가 고파서 조용히 라면을 끓이러 주방에 나왔어. 아내가 깰까 봐 불안해.
1938,3,난 아이돌 하고 싶은데 남들 시선이 좀 의식돼.
1939,5,다음 달에 엄마가 핸드폰 사 주신 댔는데 기다림이 너무 길다고 생각해.
1940,3,모의고사 성적이 나빴어. 남들은 성적이 좋은데 말이야
1941,2,영양제를 다 챙겨먹고 있는데 돈 낭비가 아닐까 생각을 해.
1942,5,오늘 벌써 열 번이나 나는 해도 안 될 거라는 말을 들어서 좌절감을 느껴.
1943,4,아내가 너무 일찍 세상을 떠나버렸어.
1944,1,내가 지금 한 여자의 인생을 망치고 있는 건 아닌지 두려워.
1945,2,헤어진 남자친구가 다른 여자랑 결혼한대.
1946,5,제발 여자친구가 담배 좀 끊었으면 좋겠어.
1947,5,부끄럼 없이 살았는데 사람들은 돈으로 나를 판단해.
1948,1,아내가 아이를 원하지만 나는 아직 조심스러워. 아이를 잘 키울 수 있을지 모르겠어.
1949,5,여자 친구와 드라이브를 하는데 바로 앞에 가던 자동차가 급하게 정지를 했어. 너무 분노를 느껴.
1950,3,오늘 갑자기 내 비밀을 우리 반 교실에서 다 알린 애가 있었어. 나는 그 친구와 다시는 만나기도 싫어.
1951,1,이번에 대학교 일학년에 입학하는데 내가 소심해서 과 친구들이랑 잘 지낼 수 있을지 모르겠어.
1952,0,내가 가장 원했던 대학에 합격했어! 오늘이 어떤 날보다 행복해!
1953,4,평생 자녀들을 위해 돈을 쓰느라 정작 내 노후 준비는 하지 못했어.
1954,3,어제까지만 해도 연락이 잘 됐던 자식이 연락이 안 돼.
1955,0,정년퇴직하고 만성질환으로 고생하고 있어.
1956,4,대학교 동기랑 같은 회사에 이력서 제출했는데 나한텐 면접보라고 연락이 안오고 동기한테는 왔다네. 내가 더 스펙이 좋은데.
1957,3,은퇴를 앞두고 있는데 회사에서 기존의 퇴직에 대한 혜택을 줄 수 없다고 해서 당황스러워.
1958,0,며칠 전부터 출근한 회사가 아주 좋아. 사람들도 좋고 회사 분위기도 얼마나 좋은지 정말 만족스러워.
1959,5,흰 머리로 다니자니 나이 들어 보인다고 말하지. 염색하려면 한 달에 한 번 또 해야 하지. 정말 귀찮아.
1960,2,회사 선배가 내 입사동기만 예뻐하고 나한테는 냉담해
1961,2,회사 사람들이 나만 빼놓고 모두 퇴근을 해서 우울해.
1962,4,이번 시험에서 좋은 점수를 못받았거든.
1963,4,나만 빼고 다들 너무 준비를 잘 해 두고 있었나 봐 너무 질투나.
1964,3,고립감이 많이 들어.
1965,3,살날이 얼마 안 남았다고 생각하니 젊을 때 자녀들을 더 많이 사랑해 주지 못한 게 한이야.
1966,1,아빠는 돈이 없으면 슈퍼에서 외상을 해서라도 술을 마시곤 해.
1967,4,술자리에 못나가게 되니 동호회 사람들이 연락을 끊었어. 이렇게 사람을 무시할 수 있나.
1968,5,직장 스트레스가 이만저만이 아니네. 머리가 아프다.
1969,0,회사 생활을 하면서 동기에게 신뢰받게 돼서 너무 좋아.
1970,5,면접에서 폭언을 들었어. 정말 토나와.
1971,2,담배를 안 피워서 폐활량이 엄청 좋을 줄 알았는데 검사에서는 평균으로 나왔어.
1972,4,딸이 하지정맥류 때문에 힘들어하네.
1973,2,가족 관계가 오래전에 틀어졌는데 다시 회복하지 못 할 거 같아 슬퍼.
1974,1,나이가 많은데 취업이 안 돼서 초조하다.
1975,5,나는 빨리 은퇴 준비를 해야 해. 곧 은퇴인데 모아 놓은 돈이 없어.
1976,2,아들이 원하는 곳에 취직시험에 떨어져서 실망이야.
1977,2,매일 엄마 아빠가 싸워서 집에 들어가기가 싫어.
1978,4,며칠 앓았더니 낙동강 오리알 신세가 된 것 같아. 현실 세계와 멀어진 느낌이야.
1979,3,임신하려면 건강한 몸을 만들어야 하거든. 근데 운동도 안 하고 먹기만 하는 나 자신이 너무 한심해.
1980,4,내가 제일 믿었던 친구가 다른 애들이랑 같이 나를 욕했던 걸 알게 됐어. 너무 충격적이야.
1981,4,우리 직장 상사님이 글쎄 여사원한테 성희롱했대. 엄청 친절하신 분이었는데 충격이야.
1982,5,오늘 고혈압 약 받으러 갔다가 역겨운 상황을 목격했어.
1983,1,언제 해고 당할 지 항상 불안해.
1984,0,해외에서 유학하고 있는 딸을 일 년 만에 만나러 드디어 내일 출발하는데 너무 기대가 되.
1985,2,요즘 나이 들어 건강이 나빠진 것 같아. 마음이 자꾸 답답해지고 꽉 막힌 것 같아.
1986,4,남자친구하고 헤어졌는데 버려진 기분이 들어.
1987,2,난 절대 따돌림을 당하지 않을줄 알았는데 이번에 내 차례가 왔어.
1988,5,나이 육십에 남편 밥 차려주는 것도 귀찮아.
1989,0,회사의 수평 구조가 사원 간의 분위기를 편하게 해주어 일하기 좋은 환경을 만들어 준 것 같아. 우리 회사가 정말 좋아.
1990,5,나도 연애하고 싶은데 도대체 언제 할수 있는거야. 나만 못해.
1991,2,어릴 적부터 하고 싶었던 직업이 있었는데 드디어 그 꿈을 이뤘거든. 하지만 후회가 돼.
1992,4,엄마는 내게 이번 달부터 학원을 보낼 수가 없다고 정말 미안하다고 했어.
1993,2,내년이면 벌써 정년이라니.
1994,5,학교폭력 가해자로 의심받아서 성가신 일이 생겼어.
1995,2,친구랑 대판 싸웠어. 가장 친한 친구였는데 너무 슬퍼.
1996,4,직장에서 정리해고 명단에 들어갔어. 내 청춘을 바쳤는데 버려진 기분이야.
1997,5,회사애서 잘못한 일을 개인에게 책임지라고 하는게 말이돼?
1998,4,어떻게 나한테 이럴 수가 있어?
1999,3,오빠 때문에 너무 화가 나.
